slug,date,open,high,low,close,currency
EUR/USD,2019-04-22,1.124455,1.12638,1.123671,1.124455,USD
EUR/JPY,2019-04-23,126.014999,126.014999,125.279999,126.012001,JPY
EUR/GBP,2019-04-23,0.86727,0.86727,0.86354,0.8673,GBP
EUR/USD,2019-04-23,1.125885,1.126126,1.119344,1.125898,USD
EUR/GBP,2019-04-24,0.8675,0.86772,0.86374,0.86749,GBP
EUR/JPY,2019-04-24,125.554001,125.579002,125.054001,125.550003,JPY
EUR/USD,2019-04-24,1.122448,1.12246,1.118306,1.122435,USD
EUR/JPY,2019-04-25,125.139999,125.214996,124.212997,125.126999,JPY
EUR/USD,2019-04-25,1.115698,1.1164,1.112174,1.115349,USD
EUR/GBP,2019-04-25,0.8643,0.86537,0.86269,0.8642,GBP
EUR/JPY,2019-04-26,124.262001,124.705002,124.134003,124.299004,JPY
EUR/USD,2019-04-26,1.11371,1.117281,1.112298,1.113685,USD
EUR/GBP,2019-04-26,0.86349,0.8638,0.86237,0.86357,GBP
EUR/USD,2019-04-29,1.114902,1.116994,1.114554,1.115026,USD
EUR/GBP,2019-04-29,0.8628,0.86428,0.86211,0.86295,GBP
EUR/JPY,2019-04-29,124.496002,124.961998,124.419998,124.501999,JPY
EUR/USD,2019-04-30,1.118418,1.122965,1.117656,1.118518,USD
EUR/GBP,2019-04-30,0.8647,0.86491,0.8592,0.86485,GBP
EUR/JPY,2019-04-30,124.954002,125.078003,124.478996,124.970001,JPY
EUR/USD,2019-05-01,1.121831,1.124999,1.121441,1.121604,USD
EUR/GBP,2019-05-01,0.85998,0.86054,0.85861,0.85994,GBP
EUR/JPY,2019-05-01,124.989998,125.217003,124.93,124.981003,JPY
EUR/USD,2019-05-02,1.120185,1.121818,1.117356,1.120084,USD
EUR/GBP,2019-05-02,0.8582,0.85954,0.85682,0.8579,GBP
EUR/JPY,2019-05-02,124.858002,125.110001,124.557999,124.877998,JPY
EUR/USD,2019-05-03,1.117256,1.120072,1.114132,1.117356,USD
EUR/GBP,2019-05-03,0.8573,0.85868,0.84973,0.8571,GBP
EUR/JPY,2019-05-03,124.540001,124.613998,124.269997,124.596001,JPY
EUR/JPY,2019-05-06,123.742996,124.227997,123.379997,123.755997,JPY
EUR/USD,2019-05-06,1.118706,1.120448,1.117993,1.118581,USD
EUR/GBP,2019-05-06,0.85064,0.85548,0.8505,0.85053,GBP
EUR/JPY,2019-05-07,124.137001,124.230003,123.321999,124.110001,JPY
EUR/GBP,2019-05-07,0.85519,0.85795,0.8538,0.855,GBP
EUR/USD,2019-05-07,1.120448,1.121957,1.117606,1.120185,USD
EUR/GBP,2019-05-08,0.8561,0.8623,0.85599,0.8562,GBP
EUR/USD,2019-05-08,1.118956,1.1215,1.118956,1.119107,USD
EUR/JPY,2019-05-08,123.369003,123.510002,123.080002,123.375999,JPY
EUR/JPY,2019-05-09,123.190002,123.248001,122.503998,123.206001,JPY
EUR/GBP,2019-05-09,0.86047,0.86459,0.8595,0.86054,GBP
EUR/USD,2019-05-09,1.119746,1.1251,1.117568,1.119833,USD
EUR/JPY,2019-05-10,123.237,123.598999,123.039001,123.181999,JPY
EUR/USD,2019-05-10,1.121856,1.125239,1.121856,1.122208,USD
EUR/GBP,2019-05-10,0.86198,0.86388,0.86195,0.86229,GBP
EUR/JPY,2019-05-13,123.183998,123.328003,122.553001,123.198997,JPY
EUR/GBP,2019-05-13,0.86373,0.86735,0.8624,0.8638,GBP
EUR/USD,2019-05-13,1.123671,1.126342,1.12241,1.123646,USD
EUR/JPY,2019-05-14,122.622002,123.389999,122.620003,122.599998,JPY
EUR/USD,2019-05-14,1.123242,1.124606,1.120486,1.123255,USD
EUR/GBP,2019-05-14,0.86642,0.86909,0.8661,0.86643,GBP
EUR/GBP,2019-05-15,0.86805,0.87327,0.867,0.8681,GBP
EUR/JPY,2019-05-15,122.875999,123.056,122.091003,122.874001,JPY
EUR/USD,2019-05-15,1.12036,1.122272,1.118043,1.120448,USD
EUR/USD,2019-05-16,1.120951,1.122435,1.117431,1.120724,USD
EUR/GBP,2019-05-16,0.87237,0.87475,0.872,0.87226,GBP
EUR/JPY,2019-05-16,122.650002,122.954002,122.542999,122.669998,JPY
EUR/GBP,2019-05-17,0.87312,0.87766,0.8731,0.87303,GBP
EUR/JPY,2019-05-17,122.75,122.926003,122.289001,122.759003,JPY
EUR/USD,2019-05-17,1.117481,1.118443,1.115735,1.117356,USD
EUR/GBP,2019-05-20,0.87702,0.87837,0.8749,0.87692,GBP
EUR/JPY,2019-05-20,122.983002,123.168999,122.540001,122.989998,JPY
EUR/USD,2019-05-20,1.116532,1.117701,1.115126,1.116532,USD
EUR/GBP,2019-05-21,0.87736,0.87876,0.87325,0.87735,GBP
EUR/JPY,2019-05-21,122.93,123.660004,122.669998,122.919998,JPY
EUR/USD,2019-05-21,1.116944,1.118318,1.114243,1.116857,USD
EUR/GBP,2019-05-22,0.8785,0.88387,0.8771,0.87851,GBP
EUR/JPY,2019-05-22,123.401001,123.502998,123.010002,123.438004,JPY
EUR/USD,2019-05-23,1.115511,1.117281,1.110951,1.115548,USD
EUR/GBP,2019-05-23,0.88082,0.88366,0.8792,0.8808,GBP
EUR/JPY,2019-05-23,122.947998,123.042,122.153999,122.93,JPY
EUR/GBP,2019-05-24,0.88309,0.88485,0.88028,0.8833,GBP
EUR/JPY,2019-05-24,122.516998,122.816002,122.432999,122.526001,JPY
EUR/USD,2019-05-24,1.118381,1.121202,1.117805,1.118456,USD
EUR/USD,2019-05-27,1.120636,1.121831,1.118806,1.120963,USD
EUR/GBP,2019-05-27,0.88076,0.88345,0.8789,0.8809,GBP
EUR/JPY,2019-05-27,122.591003,122.793999,122.459999,122.623001,JPY
EUR/JPY,2019-05-28,122.565002,122.691002,122.18,122.574997,JPY
EUR/USD,2019-05-28,1.119357,1.119946,1.117181,1.119382,USD
EUR/GBP,2019-05-28,0.88266,0.88405,0.88059,0.88269,GBP
EUR/JPY,2019-05-29,122.141998,122.196999,121.580002,122.112,JPY
EUR/GBP,2019-05-29,0.88211,0.88315,0.87986,0.88223,GBP
EUR/USD,2019-05-29,1.117069,1.117568,1.112595,1.117069,USD
EUR/GBP,2019-05-30,0.88171,0.88388,0.8808,0.88178,GBP
EUR/JPY,2019-05-30,122.0,122.25,121.959999,121.987,JPY
EUR/USD,2019-05-30,1.113834,1.114604,1.111852,1.113735,USD
EUR/GBP,2019-05-31,0.8828,0.88741,0.88219,0.88271,GBP
EUR/JPY,2019-05-31,121.642998,121.831001,120.924004,121.717003,JPY
EUR/USD,2019-05-31,1.112991,1.117943,1.112656,1.113115,USD
EUR/GBP,2019-06-03,0.88388,0.88795,0.88256,0.884,GBP
EUR/JPY,2019-06-03,120.925003,121.499001,120.785004,120.911003,JPY
EUR/USD,2019-06-03,1.117343,1.1211,1.116221,1.117406,USD
EUR/JPY,2019-06-04,121.514,121.774002,121.290001,121.482002,JPY
EUR/USD,2019-06-04,1.124556,1.127777,1.122776,1.124632,USD
EUR/GBP,2019-06-04,0.88801,0.89005,0.88527,0.88799,GBP
EUR/JPY,2019-06-05,121.804001,122.258003,121.608002,121.823997,JPY
EUR/USD,2019-06-05,1.125505,1.130454,1.123987,1.125404,USD
EUR/GBP,2019-06-05,0.8858,0.88771,0.8843,0.88583,GBP
EUR/USD,2019-06-06,1.122725,1.130787,1.122385,1.122902,USD
EUR/JPY,2019-06-06,121.633003,122.222,121.279999,121.639999,JPY
EUR/GBP,2019-06-06,0.8849,0.88867,0.88391,0.885,GBP
EUR/JPY,2019-06-07,122.294998,122.559998,122.089996,122.291,JPY
EUR/GBP,2019-06-07,0.88812,0.88992,0.8851,0.8881,GBP
EUR/USD,2019-06-07,1.127548,1.134816,1.125315,1.12765,USD
EUR/GBP,2019-06-10,0.8896,0.8929,0.88805,0.8895,GBP
EUR/USD,2019-06-10,1.1319,1.132695,1.129203,1.132016,USD
EUR/JPY,2019-06-10,122.744003,122.910004,122.629997,122.739998,JPY
EUR/GBP,2019-06-11,0.89171,0.89316,0.88913,0.89177,GBP
EUR/USD,2019-06-11,1.131836,1.133273,1.13048,1.131811,USD
EUR/JPY,2019-06-11,122.647003,123.125,122.610001,122.634003,JPY
EUR/GBP,2019-06-12,0.89037,0.89133,0.88733,0.89031,GBP
EUR/JPY,2019-06-12,122.899002,122.982002,122.599998,122.886002,JPY
EUR/USD,2019-06-12,1.132939,1.134301,1.130851,1.132952,USD
EUR/GBP,2019-06-13,0.88964,0.89181,0.88773,0.8896,GBP
EUR/JPY,2019-06-13,122.528999,122.544998,122.179001,122.515999,JPY
EUR/USD,2019-06-13,1.129305,1.1305,1.127116,1.129561,USD
EUR/USD,2019-06-14,1.127955,1.12905,1.121504,1.128044,USD
EUR/GBP,2019-06-14,0.88951,0.89165,0.889,0.88957,GBP
EUR/JPY,2019-06-14,122.170998,122.25,121.589996,122.18,JPY
EUR/GBP,2019-06-17,0.89049,0.89444,0.88989,0.89053,GBP
EUR/JPY,2019-06-17,121.755997,122.120003,121.656998,121.779999,JPY
EUR/USD,2019-06-17,1.121604,1.1246,1.120536,1.121705,USD
EUR/USD,2019-06-18,1.122712,1.1244,1.11823,1.12246,USD
EUR/JPY,2019-06-18,121.822998,121.870003,121.059998,121.833,JPY
EUR/GBP,2019-06-18,0.89502,0.89735,0.8915,0.89493,GBP
EUR/JPY,2019-06-19,121.572998,121.616997,121.150002,121.578003,JPY
EUR/GBP,2019-06-19,0.89099,0.89256,0.88745,0.89109,GBP
EUR/USD,2019-06-19,1.119746,1.122208,1.118869,1.119821,USD
EUR/GBP,2019-06-20,0.888,0.89197,0.8872,0.8879,GBP
EUR/USD,2019-06-20,1.123583,1.131516,1.123583,1.123848,USD
EUR/JPY,2019-06-20,121.459,121.894997,121.120003,121.472,JPY
EUR/USD,2019-06-21,1.129318,1.133337,1.128363,1.129561,USD
EUR/GBP,2019-06-21,0.8886,0.89451,0.8883,0.88879,GBP
EUR/JPY,2019-06-21,121.139999,122.004997,120.940002,121.168999,JPY
EUR/JPY,2019-06-24,122.155998,122.380997,122.120003,122.164001,JPY
EUR/USD,2019-06-24,1.138304,1.140121,1.137385,1.138472,USD
EUR/GBP,2019-06-24,0.89269,0.896,0.8919,0.8928,GBP
EUR/USD,2019-06-25,1.140017,1.141396,1.137838,1.14003,USD
EUR/GBP,2019-06-25,0.89482,0.89618,0.89165,0.89484,GBP
EUR/JPY,2019-06-25,122.376999,122.457001,121.653,122.348999,JPY
EUR/JPY,2019-06-26,121.846001,122.596001,121.830002,121.809998,JPY
EUR/USD,2019-06-26,1.136855,1.138952,1.135087,1.136997,USD
EUR/GBP,2019-06-26,0.89575,0.89749,0.89423,0.8957,GBP
EUR/JPY,2019-06-27,122.532997,122.862999,122.400002,122.535004,JPY
EUR/GBP,2019-06-27,0.89588,0.89724,0.89376,0.89591,GBP
EUR/USD,2019-06-27,1.137462,1.138304,1.134842,1.137475,USD
EUR/GBP,2019-06-28,0.89718,0.89913,0.89408,0.8971,GBP
EUR/JPY,2019-06-28,122.544998,122.771004,122.260002,122.518997,JPY
EUR/USD,2019-06-28,1.137139,1.139341,1.136131,1.137294,USD
EUR/GBP,2019-07-01,0.8948,0.89791,0.89262,0.8949,GBP
EUR/JPY,2019-07-01,123.098999,123.098999,122.540001,123.125,JPY
EUR/USD,2019-07-01,1.136364,1.136751,1.130569,1.136493,USD
EUR/USD,2019-07-02,1.128706,1.132105,1.127675,1.128745,USD
EUR/GBP,2019-07-02,0.8926,0.8972,0.89203,0.89261,GBP
EUR/JPY,2019-07-02,122.330002,122.508003,121.997002,122.310997,JPY
EUR/GBP,2019-07-03,0.89623,0.89871,0.896,0.8962,GBP
EUR/JPY,2019-07-03,121.739998,121.789001,121.322998,121.699997,JPY
EUR/USD,2019-07-03,1.129089,1.130531,1.12704,1.129305,USD
EUR/GBP,2019-07-04,0.89696,0.8978,0.89632,0.89699,GBP
EUR/JPY,2019-07-04,121.635002,121.708,121.540001,121.629997,JPY
EUR/USD,2019-07-04,1.128796,1.129816,1.127434,1.128796,USD
EUR/GBP,2019-07-05,0.8968,0.89815,0.8958,0.8967,GBP
EUR/USD,2019-07-05,1.128605,1.128796,1.120825,1.128579,USD
EUR/JPY,2019-07-05,121.669998,121.917999,121.598,121.669998,JPY
EUR/GBP,2019-07-08,0.89629,0.89727,0.8953,0.89631,GBP
EUR/USD,2019-07-08,1.122788,1.123722,1.120838,1.122738,USD
EUR/JPY,2019-07-08,121.787003,121.913002,121.5,121.769997,JPY
EUR/USD,2019-07-09,1.121479,1.122208,1.119532,1.121604,USD
EUR/GBP,2019-07-09,0.89599,0.90004,0.8958,0.89608,GBP
EUR/JPY,2019-07-09,121.934998,122.112,121.830002,121.910004,JPY
EUR/USD,2019-07-10,1.120461,1.1263,1.12026,1.120825,USD
EUR/GBP,2019-07-10,0.8992,0.90088,0.8983,0.8994,GBP
EUR/JPY,2019-07-10,122.035004,122.309998,121.978996,122.043999,JPY
EUR/JPY,2019-07-11,121.961998,122.031998,121.607002,121.963997,JPY
EUR/GBP,2019-07-11,0.90013,0.9005,0.8966,0.9001,GBP
EUR/USD,2019-07-11,1.126126,1.128796,1.125176,1.125885,USD
EUR/JPY,2019-07-12,122.162003,122.224998,121.489998,122.177002,JPY
EUR/USD,2019-07-12,1.125024,1.1278,1.123974,1.125239,USD
EUR/GBP,2019-07-12,0.8983,0.8989,0.89559,0.8983,GBP
EUR/GBP,2019-07-15,0.89653,0.89997,0.8964,0.89652,GBP
EUR/JPY,2019-07-15,121.537003,121.830002,121.449997,121.541,JPY
EUR/USD,2019-07-15,1.12718,1.128599,1.125568,1.127205,USD
EUR/USD,2019-07-16,1.126088,1.126634,1.1209,1.126177,USD
EUR/GBP,2019-07-16,0.89956,0.9046,0.8994,0.89958,GBP
EUR/JPY,2019-07-16,121.487999,121.664001,121.080002,121.503998,JPY
EUR/GBP,2019-07-17,0.90346,0.905,0.90229,0.9034,GBP
EUR/JPY,2019-07-17,121.313004,121.474998,121.199997,121.311996,JPY
EUR/USD,2019-07-17,1.121328,1.123343,1.120109,1.121227,USD
EUR/JPY,2019-07-18,121.162003,121.203003,120.802002,121.181,JPY
EUR/USD,2019-07-18,1.122776,1.124733,1.120624,1.122965,USD
EUR/GBP,2019-07-18,0.90285,0.9039,0.89792,0.9029,GBP
EUR/JPY,2019-07-19,120.954002,121.272003,120.811996,120.943001,JPY
EUR/GBP,2019-07-19,0.8977,0.89973,0.8957,0.89785,GBP
EUR/USD,2019-07-19,1.126152,1.127142,1.121504,1.126152,USD
EUR/USD,2019-07-22,1.121806,1.122712,1.120838,1.121831,USD
EUR/JPY,2019-07-22,120.958,121.153999,120.830002,120.940002,JPY
EUR/GBP,2019-07-22,0.8964,0.9,0.8963,0.8966,GBP
EUR/JPY,2019-07-23,120.860001,121.065002,120.489998,120.910004,JPY
EUR/USD,2019-07-23,1.120498,1.121076,1.114964,1.120611,USD
EUR/GBP,2019-07-23,0.8981,0.90035,0.89532,0.89829,GBP
EUR/JPY,2019-07-24,120.669998,120.685997,120.224998,120.690002,JPY
EUR/GBP,2019-07-24,0.8965,0.89656,0.89079,0.8966,GBP
EUR/USD,2019-07-24,1.115101,1.115573,1.113003,1.115126,USD
EUR/GBP,2019-07-25,0.89233,0.89592,0.8892,0.8924,GBP
EUR/USD,2019-07-25,1.114231,1.118693,1.110383,1.114243,USD
EUR/JPY,2019-07-25,120.528999,121.352997,120.056,120.543999,JPY
EUR/USD,2019-07-26,1.114517,1.115324,1.111568,1.114616,USD
EUR/JPY,2019-07-26,121.112,121.188004,120.796997,121.099998,JPY
EUR/GBP,2019-07-26,0.89487,0.89829,0.89476,0.8949,GBP
EUR/JPY,2019-07-29,120.904999,121.294998,120.720001,120.879997,JPY
EUR/USD,2019-07-29,1.11309,1.114455,1.111444,1.113214,USD
EUR/GBP,2019-07-29,0.8992,0.9115,0.8991,0.8992,GBP
EUR/USD,2019-07-30,1.114218,1.11581,1.113325,1.114305,USD
EUR/JPY,2019-07-30,121.293999,121.359001,120.886002,121.301003,JPY
EUR/GBP,2019-07-30,0.91194,0.91887,0.9117,0.91199,GBP
EUR/USD,2019-07-31,1.115735,1.116445,1.11278,1.115797,USD
EUR/GBP,2019-07-31,0.91764,0.91804,0.909,0.91741,GBP
EUR/JPY,2019-07-31,121.112,121.177002,120.819,121.125999,JPY
EUR/JPY,2019-08-01,120.480003,120.704002,119.559998,120.459999,JPY
EUR/USD,2019-08-01,1.107224,1.107297,1.102755,1.107175,USD
EUR/GBP,2019-08-01,0.91087,0.91364,0.90966,0.9108,GBP
EUR/JPY,2019-08-02,119.014,119.088997,118.266998,119.016998,JPY
EUR/USD,2019-08-02,1.108181,1.11142,1.107076,1.107886,USD
EUR/GBP,2019-08-02,0.91372,0.9169,0.913,0.91369,GBP
EUR/JPY,2019-08-05,118.370003,118.841003,117.693001,118.377998,JPY
EUR/USD,2019-08-05,1.110741,1.119946,1.110741,1.110803,USD
EUR/GBP,2019-08-05,0.91415,0.92207,0.9132,0.91415,GBP
EUR/USD,2019-08-06,1.124265,1.124973,1.117069,1.124379,USD
EUR/GBP,2019-08-06,0.92478,0.92485,0.91565,0.9247,GBP
EUR/JPY,2019-08-06,118.739998,119.783997,118.704002,118.721001,JPY
EUR/USD,2019-08-07,1.120586,1.124099,1.118093,1.120699,USD
EUR/JPY,2019-08-07,119.113998,119.176003,118.458,119.141998,JPY
EUR/GBP,2019-08-07,0.9206,0.92471,0.91891,0.92061,GBP
EUR/GBP,2019-08-08,0.92278,0.92632,0.9207,0.92256,GBP
EUR/USD,2019-08-08,1.120486,1.122838,1.118443,1.120436,USD
EUR/JPY,2019-08-08,118.916,119.136002,118.550003,118.900002,JPY
EUR/JPY,2019-08-09,118.442001,118.714996,118.196999,118.445,JPY
EUR/GBP,2019-08-09,0.92122,0.92899,0.921,0.9211,GBP
EUR/USD,2019-08-09,1.118731,1.121982,1.118406,1.118718,USD
EUR/GBP,2019-08-12,0.93212,0.9322,0.92501,0.93225,GBP
EUR/USD,2019-08-12,1.120687,1.123028,1.116333,1.12085,USD
EUR/JPY,2019-08-12,118.113998,118.296997,117.514999,118.100998,JPY
EUR/JPY,2019-08-13,118.169998,119.568001,117.695999,118.169998,JPY
EUR/GBP,2019-08-13,0.92839,0.9293,0.92497,0.9285,GBP
EUR/USD,2019-08-13,1.121831,1.122826,1.117818,1.121831,USD
EUR/JPY,2019-08-14,119.128998,119.132004,117.809998,119.134003,JPY
EUR/USD,2019-08-14,1.117756,1.1191,1.113995,1.117706,USD
EUR/GBP,2019-08-14,0.92641,0.92751,0.92323,0.92645,GBP
EUR/USD,2019-08-15,1.114504,1.1159,1.109558,1.11433,USD
EUR/GBP,2019-08-15,0.92403,0.92503,0.91548,0.924,GBP
EUR/JPY,2019-08-15,118.030998,118.685997,117.769997,118.0,JPY
EUR/GBP,2019-08-16,0.91886,0.9191,0.90906,0.91885,GBP
EUR/JPY,2019-08-16,117.875999,118.139999,117.580002,117.839996,JPY
EUR/USD,2019-08-16,1.111136,1.111358,1.106746,1.111358,USD
EUR/JPY,2019-08-19,118.030998,118.453003,117.830002,118.051003,JPY
EUR/USD,2019-08-19,1.109385,1.111,1.10882,1.109385,USD
EUR/GBP,2019-08-19,0.91218,0.91677,0.91119,0.9122,GBP
EUR/GBP,2019-08-20,0.91361,0.9182,0.91107,0.9136,GBP
EUR/JPY,2019-08-20,118.098999,118.258003,117.57,118.110001,JPY
EUR/USD,2019-08-20,1.108254,1.1099,1.106893,1.108316,USD
EUR/JPY,2019-08-21,117.961998,118.303001,117.93,117.932999,JPY
EUR/USD,2019-08-21,1.109853,1.110741,1.108881,1.109779,USD
EUR/GBP,2019-08-21,0.91223,0.91605,0.9115,0.91242,GBP
EUR/JPY,2019-08-22,118.216003,118.292999,117.727997,118.209999,JPY
EUR/USD,2019-08-22,1.109041,1.1114,1.106452,1.109078,USD
EUR/GBP,2019-08-22,0.91412,0.91563,0.90292,0.91409,GBP
EUR/JPY,2019-08-23,118.013,118.128998,117.279999,118.0,JPY
EUR/USD,2019-08-23,1.108328,1.1149,1.1053,1.108402,USD
EUR/GBP,2019-08-23,0.90459,0.90928,0.90392,0.9047,GBP
EUR/JPY,2019-08-26,116.847,118.055,116.847,116.832001,JPY
EUR/USD,2019-08-26,1.114305,1.11525,1.11084,1.114305,USD
EUR/GBP,2019-08-26,0.90866,0.91075,0.9064,0.90866,GBP
EUR/GBP,2019-08-27,0.90825,0.90938,0.90198,0.90825,GBP
EUR/JPY,2019-08-27,117.620003,117.710999,117.220001,117.642998,JPY
EUR/USD,2019-08-27,1.110112,1.111852,1.108881,1.110371,USD
EUR/JPY,2019-08-28,117.266998,117.390999,117.099998,117.263,JPY
EUR/GBP,2019-08-28,0.9029,0.91168,0.9024,0.90279,GBP
EUR/USD,2019-08-28,1.109004,1.110001,1.107444,1.109004,USD
EUR/USD,2019-08-29,1.108537,1.109016,1.10562,1.108586,USD
EUR/JPY,2019-08-29,117.598,117.888,117.282997,117.584999,JPY
EUR/GBP,2019-08-29,0.90726,0.90919,0.90522,0.90724,GBP
EUR/JPY,2019-08-30,117.75,117.769997,116.720001,117.699997,JPY
EUR/USD,2019-08-30,1.105962,1.106097,1.09872,1.106195,USD
EUR/GBP,2019-08-30,0.90754,0.90793,0.9022,0.90749,GBP
EUR/GBP,2019-09-02,0.9038,0.9107,0.9026,0.90391,GBP
EUR/JPY,2019-09-02,116.662003,116.764,116.43,116.650002,JPY
EUR/USD,2019-09-02,1.099094,1.099747,1.095878,1.099179,USD
EUR/USD,2019-09-03,1.096732,1.097731,1.09304,1.096852,USD
EUR/GBP,2019-09-03,0.9088,0.91464,0.90619,0.90856,GBP
EUR/JPY,2019-09-03,116.432999,116.459999,115.867996,116.449997,JPY
EUR/USD,2019-09-04,1.097358,1.103499,1.097273,1.097454,USD
EUR/GBP,2019-09-04,0.90749,0.90806,0.90168,0.9073,GBP
EUR/JPY,2019-09-04,116.161003,117.204002,116.148003,116.129997,JPY
EUR/GBP,2019-09-05,0.90107,0.90283,0.89434,0.901,GBP
EUR/JPY,2019-09-05,117.343002,118.592003,117.268997,117.327003,JPY
EUR/USD,2019-09-05,1.103753,1.108279,1.101831,1.103497,USD
EUR/GBP,2019-09-06,0.89521,0.8985,0.8944,0.8952,GBP
EUR/JPY,2019-09-06,118.120003,118.255997,117.849998,118.132004,JPY
EUR/USD,2019-09-06,1.103631,1.105742,1.102123,1.103631,USD
EUR/JPY,2019-09-09,117.839996,118.484001,117.736,117.851997,JPY
EUR/GBP,2019-09-09,0.8969,0.90124,0.89067,0.89709,GBP
EUR/USD,2019-09-09,1.102074,1.106525,1.101613,1.102062,USD
EUR/GBP,2019-09-10,0.8947,0.89726,0.89209,0.89489,GBP
EUR/JPY,2019-09-10,118.549004,118.750999,118.269997,118.582001,JPY
EUR/USD,2019-09-10,1.104728,1.10595,1.103181,1.104838,USD
EUR/JPY,2019-10-08,117.681,117.953003,117.137001,117.670998,JPY
EUR/USD,2019-10-08,1.097273,1.0998,1.094667,1.097213,USD
EUR/GBP,2019-10-08,0.89283,0.89988,0.8922,0.8928,GBP
EUR/JPY,2019-10-10,117.785004,118.912003,117.738998,117.736,JPY
EUR/USD,2019-10-10,1.098587,1.103387,1.098044,1.09878,USD
EUR/GBP,2019-10-10,0.89939,0.90183,0.88943,0.89947,GBP
EUR/USD,2019-10-11,1.101443,1.1062,1.100388,1.101103,USD
EUR/GBP,2019-10-11,0.8855,0.88582,0.8697,0.8855,GBP
EUR/JPY,2019-10-11,118.739998,119.988998,118.739998,118.779999,JPY
EUR/GBP,2019-10-14,0.87443,0.88081,0.87175,0.8738,GBP
EUR/JPY,2019-10-14,119.602997,119.602997,119.18,119.610001,JPY
EUR/USD,2019-10-14,1.102816,1.1043,1.101516,1.103,USD
EUR/GBP,2019-10-15,0.87435,0.87486,0.86301,0.87423,GBP
EUR/JPY,2019-10-15,119.484001,120.198997,119.139999,119.508003,JPY
EUR/USD,2019-10-15,1.102584,1.104545,1.099276,1.102901,USD
EUR/JPY,2019-10-16,120.061996,120.417,119.750999,120.069,JPY
EUR/GBP,2019-10-16,0.86473,0.87064,0.85974,0.86469,GBP
EUR/USD,2019-10-16,1.1034,1.107628,1.102354,1.103473,USD
EUR/JPY,2019-10-17,120.342003,121.336998,120.330002,120.360001,JPY
EUR/GBP,2019-10-17,0.86381,0.86964,0.8582,0.8637,GBP
EUR/USD,2019-10-17,1.10743,1.113995,1.106586,1.107493,USD
EUR/GBP,2019-10-18,0.8647,0.86629,0.86183,0.86451,GBP
EUR/USD,2019-10-18,1.112718,1.116196,1.111506,1.112718,USD
EUR/JPY,2019-10-18,120.806999,121.044998,120.658997,120.800003,JPY
EUR/USD,2019-10-21,1.115611,1.118068,1.114,1.115573,USD
EUR/GBP,2019-10-21,0.86453,0.86541,0.8577,0.86471,GBP
EUR/JPY,2019-10-21,120.93,121.455002,120.900002,120.931,JPY
EUR/USD,2019-10-22,1.1152,1.116071,1.112471,1.115175,USD
EUR/GBP,2019-10-22,0.85968,0.86293,0.8587,0.85962,GBP
EUR/JPY,2019-10-22,121.107002,121.280998,120.739998,121.098,JPY
EUR/GBP,2019-10-23,0.86363,0.86574,0.86222,0.86361,GBP
EUR/USD,2019-10-23,1.112966,1.113338,1.110803,1.112929,USD
EUR/JPY,2019-10-23,120.719002,120.818001,120.370003,120.724998,JPY
EUR/GBP,2019-10-24,0.86155,0.8663,0.86011,0.86154,GBP
EUR/JPY,2019-10-24,120.905998,121.378998,120.419998,120.940002,JPY
EUR/USD,2019-10-24,1.113263,1.11657,1.109385,1.113239,USD
EUR/GBP,2019-10-25,0.86469,0.86687,0.86307,0.86481,GBP
EUR/USD,2019-10-25,1.110445,1.112595,1.108045,1.110396,USD
EUR/JPY,2019-10-25,120.601997,120.801697,120.350998,120.591599,JPY
EUR/GBP,2019-10-28,0.8639,0.86515,0.8616,0.86398,GBP
EUR/USD,2019-10-28,1.108475,1.110667,1.107714,1.108426,USD
EUR/JPY,2019-10-28,120.510002,120.940002,120.449997,120.5,JPY
EUR/USD,2019-10-29,1.110248,1.111877,1.107506,1.109915,USD
EUR/GBP,2019-10-29,0.86324,0.865,0.86084,0.8631,GBP
EUR/JPY,2019-10-29,120.900002,121.056999,120.550003,120.935997,JPY
EUR/USD,2019-10-30,1.111222,1.112595,1.110334,1.111482,USD
EUR/JPY,2019-10-30,120.986,121.089996,120.860001,120.980003,JPY
EUR/GBP,2019-10-30,0.86363,0.86429,0.86133,0.86372,GBP
EUR/USD,2019-10-31,1.115424,1.117693,1.113375,1.115449,USD
EUR/JPY,2019-10-31,121.355003,121.456001,120.339996,121.321999,JPY
EUR/GBP,2019-10-31,0.86435,0.8645,0.86009,0.86438,GBP
EUR/USD,2019-11-01,1.115611,1.117443,1.113078,1.11571,USD
EUR/JPY,2019-11-01,120.519997,120.805,120.360001,120.496002,JPY
EUR/GBP,2019-11-01,0.86214,0.86339,0.85958,0.86218,GBP
EUR/JPY,2019-11-04,120.82,121.085999,120.739998,120.836998,JPY
EUR/GBP,2019-11-04,0.8629,0.86449,0.8622,0.86305,GBP
EUR/USD,2019-11-04,1.116944,1.117701,1.1142,1.116657,USD
EUR/JPY,2019-11-05,120.954002,121.296997,120.695999,120.947998,JPY
EUR/USD,2019-11-05,1.11283,1.1139,1.106464,1.112855,USD
EUR/GBP,2019-11-05,0.86347,0.86444,0.85974,0.86315,GBP
EUR/JPY,2019-11-06,120.851997,120.900002,120.549004,120.869003,JPY
EUR/GBP,2019-11-06,0.86,0.86117,0.8593,0.8597,GBP
EUR/USD,2019-11-06,1.107444,1.109509,1.106746,1.10742,USD
EUR/GBP,2019-11-07,0.861,0.86561,0.8601,0.86098,GBP
