slug,date,open,high,low,close,currency,paypal_rate,paypal_final_cost,paypal_markup,wise_rate,wise_final_cost,wise_markup,revolut_markup_pct,revolut_rate,revolut_final_cost,revolut_markup,year,month,day_of_week,day_name,quarter,season
EUR/USD,2015-01-28,1.136699,1.1382,1.13078,1.136738,USD,1.1708401400000001,1173.1022486200002,0.034102140000000114,1.136738,1142.4216900000001,0.0,0.0,1.136738,1136.738,0.0,2015,1,2,Wednesday,1,Winter
EUR/JPY,2015-01-28,133.910995,134.320999,133.231003,133.871994,JPY,137.88815382,138154.55908806002,4.016159820000013,133.871994,134541.35397,0.0,0.0,133.871994,133871.994,0.0,2015,1,2,Wednesday,1,Winter
EUR/GBP,2015-01-28,0.7482,0.74942,0.745,0.7484,GBP,0.770852,772.341316,0.022452000000000027,0.7484,752.1419999999999,0.0,0.0,0.7484,748.4,0.0,2015,1,2,Wednesday,1,Winter
EUR/GBP,2015-01-29,0.7451,0.75242,0.74409,0.74519,GBP,0.7675457,769.0286281,0.02235569999999998,0.74519,748.9159500000001,0.0,0.0,0.74519,745.19,0.0,2015,1,3,Thursday,1,Winter
EUR/USD,2015-01-29,1.128477,1.1368,1.126405,1.128146,USD,1.1619903800000002,1164.2353905400003,0.03384438000000012,1.128146,1133.7867300000003,0.0,0.0,1.128146,1128.1460000000002,0.0,2015,1,3,Thursday,1,Winter
EUR/JPY,2015-01-29,132.701996,134.041,132.559998,132.692993,JPY,136.67378279000002,136937.84184607002,3.980789790000017,132.692993,133356.45796499998,0.0,0.0,132.692993,132692.993,0.0,2015,1,3,Thursday,1,Winter
EUR/JPY,2015-01-30,134.059998,134.059998,132.557007,134.039993,JPY,138.06119279,138327.93237607,4.021199789999997,134.039993,134710.19296500002,0.0,0.0,134.039993,134039.99300000002,0.0,2015,1,4,Friday,1,Winter
EUR/USD,2015-01-30,1.133735,1.1364,1.128599,1.133556,USD,1.16756268,1169.81845644,0.03400668000000007,1.133556,1139.22378,0.0,0.0,1.133556,1133.556,0.0,2015,1,4,Friday,1,Winter
EUR/GBP,2015-01-30,0.75182,0.7535,0.74999,0.7516,GBP,0.7741480000000001,775.643684,0.022548000000000012,0.7516,755.3580000000001,0.0,0.0,0.7516,751.6,0.0,2015,1,4,Friday,1,Winter
EUR/GBP,2015-02-02,0.7494,0.75561,0.749,0.7495,GBP,0.771985,773.476505,0.022484999999999977,0.7495,753.2475,0.0,0.0,0.7495,749.5,0.0,2015,2,0,Monday,1,Winter
EUR/USD,2015-02-02,1.130467,1.136,1.129293,1.130902,USD,1.1648290600000002,1167.0795549800002,0.03392706000000012,1.130902,1136.5565100000001,0.0,0.0,1.130902,1130.902,0.0,2015,2,0,Monday,1,Winter
EUR/JPY,2015-02-02,132.462006,133.582001,132.462006,132.503998,JPY,136.47911794,136742.80089602,3.9751199400000132,132.503998,133166.51799,0.0,0.0,132.503998,132503.998,0.0,2015,2,0,Monday,1,Winter
EUR/JPY,2015-02-03,133.313004,134.690002,132.401001,133.335007,JPY,137.33505721,137600.39387393,4.000050210000012,133.335007,134001.68203499998,0.0,0.0,133.335007,133335.00699999998,0.0,2015,2,1,Tuesday,1,Winter
EUR/USD,2015-02-03,1.133697,1.145001,1.13179,1.134173,USD,1.16819819,1170.45519427,0.03402518999999993,1.134173,1139.843865,0.0,0.0,1.134173,1134.173,0.0,2015,2,1,Tuesday,1,Winter
EUR/GBP,2015-02-03,0.7543,0.75805,0.7524,0.75461,GBP,0.7772483,778.7499739,0.0226383,0.75461,758.38305,0.0,0.0,0.75461,754.61,0.0,2015,2,1,Tuesday,1,Winter
EUR/GBP,2015-02-04,0.7565,0.75739,0.74857,0.7566,GBP,0.779298,780.803634,0.022697999999999996,0.7566,760.383,0.0,0.0,0.7566,756.6,0.0,2015,2,2,Wednesday,1,Winter
EUR/JPY,2015-02-04,134.807007,135.332993,133.889999,134.778,JPY,138.82134,139089.54822,4.043340000000001,134.778,135451.89,0.0,0.0,134.778,134778.0,0.0,2015,2,2,Wednesday,1,Winter
EUR/USD,2015-02-04,1.145685,1.148419,1.14042,1.145738,USD,1.18011014,1182.39015862,0.034372140000000106,1.145738,1151.4666899999997,0.0,0.0,1.145738,1145.7379999999998,0.0,2015,2,2,Wednesday,1,Winter
EUR/GBP,2015-02-05,0.74551,0.7509,0.7455,0.7456,GBP,0.7679680000000001,769.4517440000001,0.022368000000000055,0.7456,749.328,0.0,0.0,0.7456,745.6,0.0,2015,2,3,Thursday,1,Winter
EUR/USD,2015-02-05,1.131721,1.146,1.131695,1.131875,USD,1.16583125,1168.0836812500002,0.03395625000000013,1.131875,1137.534375,0.0,0.0,1.131875,1131.875,0.0,2015,2,3,Thursday,1,Winter
EUR/JPY,2015-02-05,132.733994,134.483002,132.690994,132.740005,JPY,136.72220515,136986.35775994998,3.9822001500000113,132.740005,133403.705025,0.0,0.0,132.740005,132740.005,0.0,2015,2,3,Thursday,1,Winter
EUR/JPY,2015-02-06,134.792007,135.158997,134.082001,134.820999,JPY,138.86562897000002,139133.92275801,4.044629970000017,134.820999,135495.103995,0.0,0.0,134.820999,134820.999,0.0,2015,2,4,Friday,1,Winter
EUR/GBP,2015-02-06,0.7486,0.7486,0.7421,0.7485,GBP,0.7709550000000001,772.444515,0.022455000000000003,0.7485,752.2425,0.0,0.0,0.7485,748.5,0.0,2015,2,4,Friday,1,Winter
EUR/USD,2015-02-06,1.147092,1.1476,1.132003,1.147197,USD,1.1816129100000001,1183.89583203,0.034415910000000105,1.147197,1152.9329850000001,0.0,0.0,1.147197,1147.1970000000001,0.0,2015,2,4,Friday,1,Winter
EUR/JPY,2015-02-09,134.559998,134.981003,133.686005,134.598999,JPY,138.63696897,138904.82097801,4.037969970000006,134.598999,135271.99399499997,0.0,0.0,134.598999,134598.99899999998,0.0,2015,2,0,Monday,1,Winter
EUR/USD,2015-02-09,1.131478,1.136,1.127169,1.131439,USD,1.1653821700000002,1167.6337336100003,0.033943170000000134,1.131439,1137.096195,0.0,0.0,1.131439,1131.439,0.0,2015,2,0,Monday,1,Winter
EUR/GBP,2015-02-09,0.74236,0.74586,0.74128,0.7425,GBP,0.7647750000000001,766.2525750000001,0.022275000000000045,0.7425,746.2125,0.0,0.0,0.7425,742.5,0.0,2015,2,0,Monday,1,Winter
EUR/JPY,2015-02-10,134.315994,135.270996,134.042007,134.296997,JPY,138.32590691000001,138593.15793403002,4.02890991000001,134.296997,134968.481985,0.0,0.0,134.296997,134296.997,0.0,2015,2,1,Tuesday,1,Winter
EUR/GBP,2015-02-10,0.7443,0.7445,0.74085,0.74426,GBP,0.7665878,768.0688774,0.02232780000000001,0.74426,747.9813,0.0,0.0,0.74426,744.26,0.0,2015,2,1,Tuesday,1,Winter
EUR/USD,2015-02-10,1.132605,1.135,1.12756,1.132695,USD,1.16667585,1168.92991305,0.03398085000000006,1.132695,1138.358475,0.0,0.0,1.132695,1132.695,0.0,2015,2,1,Tuesday,1,Winter
EUR/USD,2015-02-11,1.131952,1.133196,1.128861,1.132195,USD,1.16616085,1168.41391805,0.033965849999999964,1.132195,1137.8559750000002,0.0,0.0,1.132195,1132.1950000000002,0.0,2015,2,2,Wednesday,1,Winter
EUR/JPY,2015-02-11,135.070007,136.078003,135.016998,135.106995,JPY,139.16020485,139429.06777005002,4.053209850000002,135.106995,135782.529975,0.0,0.0,135.106995,135106.99500000002,0.0,2015,2,2,Wednesday,1,Winter
EUR/GBP,2015-02-11,0.74176,0.74269,0.73864,0.74172,GBP,0.7639716000000001,765.4476228000001,0.022251600000000038,0.74172,745.4286000000001,0.0,0.0,0.74172,741.72,0.0,2015,2,2,Wednesday,1,Winter
EUR/USD,2015-02-12,1.130825,1.139819,1.130621,1.131196,USD,1.1651318800000001,1167.3829600400002,0.03393588000000003,1.131196,1136.8519800000001,0.0,0.0,1.131196,1131.1960000000001,0.0,2015,2,3,Thursday,1,Winter
EUR/GBP,2015-02-12,0.7419,0.74533,0.73719,0.74196,GBP,0.7642188,765.6953004,0.022258800000000023,0.74196,745.6697999999999,0.0,0.0,0.74196,741.9599999999999,0.0,2015,2,3,Thursday,1,Winter
EUR/JPY,2015-02-12,135.910004,136.326996,134.854996,135.919998,JPY,139.99759794,140268.07873602,4.077599939999999,135.919998,136599.59798999998,0.0,0.0,135.919998,135919.998,0.0,2015,2,3,Thursday,1,Winter
EUR/GBP,2015-02-13,0.74092,0.74327,0.73962,0.74087,GBP,0.7630961,764.5704313000001,0.022226100000000026,0.74087,744.57435,0.0,0.0,0.74087,740.87,0.0,2015,2,4,Friday,1,Winter
EUR/USD,2015-02-13,1.140485,1.145001,1.1382,1.140394,USD,1.17460582,1176.87520406,0.034211820000000115,1.140394,1146.09597,0.0,0.0,1.140394,1140.394,0.0,2015,2,4,Friday,1,Winter
EUR/JPY,2015-02-13,135.550003,136.0,135.279999,135.606003,JPY,139.67418308999999,139944.03903596997,4.0681800899999985,135.606003,136284.033015,0.0,0.0,135.606003,135606.003,0.0,2015,2,4,Friday,1,Winter
EUR/USD,2015-02-16,1.139705,1.1435,1.139705,1.140004,USD,1.17420412,1176.47272796,0.034200119999999945,1.140004,1145.70402,0.0,0.0,1.140004,1140.004,0.0,2015,2,0,Monday,1,Winter
EUR/JPY,2015-02-16,135.190002,135.535004,135.050995,135.139999,JPY,139.19419897,139463.12756801,4.054199970000013,135.139999,135815.69899499998,0.0,0.0,135.139999,135139.99899999998,0.0,2015,2,0,Monday,1,Winter
EUR/GBP,2015-02-16,0.7399,0.74262,0.7391,0.73978,GBP,0.7619734,763.4455621999999,0.02219340000000003,0.73978,743.4789,0.0,0.0,0.73978,739.78,0.0,2015,2,0,Monday,1,Winter
EUR/USD,2015-02-17,1.133363,1.14423,1.132516,1.133401,USD,1.1674030300000002,1169.6584979900001,0.03400203000000013,1.133401,1139.068005,0.0,0.0,1.133401,1133.401,0.0,2015,2,1,Tuesday,1,Winter
EUR/JPY,2015-02-17,134.261002,135.899002,133.962006,134.285004,JPY,138.31355412,138580.78127796,4.028550120000006,134.285004,134956.42901999998,0.0,0.0,134.285004,134285.004,0.0,2015,2,1,Tuesday,1,Winter
EUR/GBP,2015-02-17,0.738,0.74426,0.73749,0.738,GBP,0.76014,761.60862,0.02214000000000005,0.738,741.69,0.0,0.0,0.738,738.0,0.0,2015,2,1,Tuesday,1,Winter
EUR/JPY,2015-02-18,135.906998,136.054001,135.328003,135.953003,JPY,140.03159309,140302.13956597002,4.078590090000006,135.953003,136632.768015,0.0,0.0,135.953003,135953.003,0.0,2015,2,2,Wednesday,1,Winter
EUR/USD,2015-02-18,1.140498,1.1415,1.13478,1.140472,USD,1.17468616,1176.9556992799999,0.034214160000000104,1.140472,1146.17436,0.0,0.0,1.140472,1140.472,0.0,2015,2,2,Wednesday,1,Winter
EUR/GBP,2015-02-18,0.7427,0.74312,0.73539,0.7426,GBP,0.7648780000000001,766.355774,0.02227800000000002,0.7426,746.313,0.0,0.0,0.7426,742.6,0.0,2015,2,2,Wednesday,1,Winter
EUR/JPY,2015-02-19,135.328995,135.878998,134.960007,135.287003,JPY,139.34561309,139614.83422597,4.058610090000002,135.287003,135963.438015,0.0,0.0,135.287003,135287.003,0.0,2015,2,3,Thursday,1,Winter
EUR/USD,2015-02-19,1.140082,1.145001,1.13562,1.140004,USD,1.17420412,1176.47272796,0.034200119999999945,1.140004,1145.70402,0.0,0.0,1.140004,1140.004,0.0,2015,2,3,Thursday,1,Winter
EUR/GBP,2015-02-19,0.73854,0.74075,0.736,0.7384,GBP,0.760552,762.021416,0.02215200000000006,0.7384,742.092,0.0,0.0,0.7384,738.4,0.0,2015,2,3,Thursday,1,Winter
EUR/GBP,2015-02-20,0.73701,0.7394,0.734,0.737,GBP,0.7591100000000001,760.57663,0.022110000000000074,0.737,740.685,0.0,0.0,0.737,737.0,0.0,2015,2,4,Friday,1,Winter
EUR/USD,2015-02-20,1.136674,1.137599,1.12821,1.136674,USD,1.17077422,1173.03620126,0.034100220000000014,1.136674,1142.35737,0.0,0.0,1.136674,1136.674,0.0,2015,2,4,Friday,1,Winter
EUR/JPY,2015-02-20,135.229004,135.317993,133.559998,135.248993,JPY,139.30646279,139575.60828607003,4.057469789999999,135.248993,135925.237965,0.0,0.0,135.248993,135248.99300000002,0.0,2015,2,4,Friday,1,Winter
EUR/JPY,2015-02-23,135.477997,135.604004,134.449997,135.509003,JPY,139.57427309000002,139843.93600597003,4.065270090000013,135.509003,136186.548015,0.0,0.0,135.509003,135509.003,0.0,2015,2,0,Monday,1,Winter
EUR/USD,2015-02-23,1.137941,1.139302,1.12966,1.138148,USD,1.1722924399999999,1174.55735452,0.03414443999999994,1.138148,1143.83874,0.0,0.0,1.138148,1138.148,0.0,2015,2,0,Monday,1,Winter
EUR/GBP,2015-02-23,0.73952,0.74046,0.73413,0.7395,GBP,0.7616850000000001,763.156605,0.02218500000000001,0.7395,743.1975,0.0,0.0,0.7395,739.5,0.0,2015,2,0,Monday,1,Winter
EUR/GBP,2015-02-24,0.7334,0.73474,0.73149,0.7334,GBP,0.755402,756.8614660000001,0.022001999999999966,0.7334,737.0670000000001,0.0,0.0,0.7334,733.4000000000001,0.0,2015,2,1,Tuesday,1,Winter
EUR/JPY,2015-02-24,134.738998,135.475006,134.723007,134.748993,JPY,138.79146279000003,139059.61328607003,4.042469790000013,134.748993,135422.737965,0.0,0.0,134.748993,134748.99300000002,0.0,2015,2,1,Tuesday,1,Winter
EUR/USD,2015-02-24,1.133414,1.13474,1.12907,1.133299,USD,1.1672979700000001,1169.55323501,0.03399897000000007,1.133299,1138.965495,0.0,0.0,1.133299,1133.299,0.0,2015,2,1,Tuesday,1,Winter
EUR/JPY,2015-02-25,134.764008,135.201996,134.569,134.809998,JPY,138.85429794,139122.56983602,4.044299940000002,134.809998,135484.04799000002,0.0,0.0,134.809998,134809.99800000002,0.0,2015,2,2,Wednesday,1,Winter
EUR/USD,2015-02-25,1.13407,1.1388,1.13378,1.133903,USD,1.1679200900000002,1170.1765569700003,0.03401709000000008,1.133903,1139.572515,0.0,0.0,1.133903,1133.903,0.0,2015,2,2,Wednesday,1,Winter
EUR/GBP,2015-02-25,0.7336,0.73429,0.7315,0.73355,GBP,0.7555565000000001,757.0162645,0.02200650000000004,0.73355,737.21775,0.0,0.0,0.73355,733.5500000000001,0.0,2015,2,2,Wednesday,1,Winter
EUR/JPY,2015-02-26,135.020004,135.352997,133.570007,135.028,JPY,139.07883999999999,139347.54572,4.050839999999994,135.028,135703.14,0.0,0.0,135.028,135028.0,0.0,2015,2,3,Thursday,1,Winter
EUR/USD,2015-02-26,1.136273,1.13788,1.12027,1.136364,USD,1.17045492,1172.7162843600001,0.034090920000000136,1.136364,1142.04582,0.0,0.0,1.136364,1136.364,0.0,2015,2,3,Thursday,1,Winter
EUR/GBP,2015-02-26,0.7317,0.7323,0.72699,0.7319,GBP,0.753857,755.313481,0.021957000000000004,0.7319,735.5595,0.0,0.0,0.7319,731.9,0.0,2015,2,3,Thursday,1,Winter
EUR/USD,2015-02-27,1.12036,1.125,1.117681,1.120536,USD,1.15415208,1156.38194664,0.03361608000000005,1.120536,1126.13868,0.0,0.0,1.120536,1120.536,0.0,2015,2,4,Friday,1,Winter
EUR/JPY,2015-02-27,133.759003,134.167007,133.449997,133.729996,JPY,137.74189588000002,138008.01857204002,4.011899880000016,133.729996,134398.64598,0.0,0.0,133.729996,133729.996,0.0,2015,2,4,Friday,1,Winter
EUR/GBP,2015-02-27,0.7267,0.72958,0.72544,0.72671,GBP,0.7485113,749.9574529,0.021801300000000023,0.72671,730.3435499999999,0.0,0.0,0.72671,726.7099999999999,0.0,2015,2,4,Friday,1,Winter
EUR/JPY,2015-03-02,133.809998,134.572998,133.772995,133.727005,JPY,137.73881515,138004.93188994998,4.011810150000002,133.727005,134395.640025,0.0,0.0,133.727005,133727.005,0.0,2015,3,0,Monday,1,Spring
EUR/GBP,2015-03-02,0.7246,0.73013,0.7242,0.7243,GBP,0.746029,747.470357,0.021729,0.7243,727.9215,0.0,0.0,0.7243,724.3000000000001,0.0,2015,3,0,Monday,1,Spring
EUR/USD,2015-03-02,1.117094,1.12404,1.116395,1.116196,USD,1.14968188,1151.9031100399998,0.03348587999999997,1.116196,1121.7769799999999,0.0,0.0,1.116196,1116.196,0.0,2015,3,0,Monday,1,Spring
EUR/USD,2015-03-03,1.117668,1.121401,1.1156,1.117905,USD,1.15144215,1153.66678095,0.03353715000000013,1.117905,1123.494525,0.0,0.0,1.117905,1117.905,0.0,2015,3,1,Tuesday,1,Spring
EUR/JPY,2015-03-03,134.337997,134.369995,133.660004,134.339996,JPY,138.37019588,138637.53247204,4.030199879999998,134.339996,135011.69598000002,0.0,0.0,134.339996,134339.996,0.0,2015,3,1,Tuesday,1,Spring
EUR/GBP,2015-03-03,0.7278,0.7286,0.72587,0.7276,GBP,0.7494280000000001,750.875924,0.02182800000000007,0.7276,731.238,0.0,0.0,0.7276,727.6,0.0,2015,3,1,Tuesday,1,Spring
EUR/JPY,2015-03-04,133.740997,133.779999,132.406998,133.770996,JPY,137.78412588,138050.33016204002,4.013129880000008,133.770996,134439.85098,0.0,0.0,133.770996,133770.99599999998,0.0,2015,3,2,Wednesday,1,Spring
EUR/GBP,2015-03-04,0.7276,0.728,0.72356,0.72757,GBP,0.7493971,750.8449643,0.021827099999999988,0.72757,731.20785,0.0,0.0,0.72757,727.57,0.0,2015,3,2,Wednesday,1,Spring
EUR/USD,2015-03-04,1.118406,1.118806,1.10628,1.118218,USD,1.15176454,1153.9897938200002,0.033546540000000125,1.118218,1123.8090899999997,0.0,0.0,1.118218,1118.2179999999998,0.0,2015,3,2,Wednesday,1,Spring
EUR/JPY,2015-03-05,132.554001,133.585999,132.117996,132.550003,JPY,136.52650309,136790.27759597002,3.976500090000002,132.550003,133212.753015,0.0,0.0,132.550003,132550.003,0.0,2015,3,3,Thursday,1,Spring
EUR/GBP,2015-03-05,0.72585,0.72835,0.72256,0.7259,GBP,0.747677,749.121541,0.021777000000000046,0.7259,729.5295,0.0,0.0,0.7259,725.9,0.0,2015,3,3,Thursday,1,Spring
EUR/USD,2015-03-05,1.107996,1.11089,1.10105,1.108205,USD,1.1414511500000002,1143.6564779500002,0.033246150000000085,1.108205,1113.7460250000001,0.0,0.0,1.108205,1108.2050000000002,0.0,2015,3,3,Thursday,1,Spring
EUR/JPY,2015-03-06,132.460007,132.5,131.229004,132.419998,JPY,136.39259794,136656.11373602,3.972599940000009,132.419998,133082.09798999998,0.0,0.0,132.419998,132419.998,0.0,2015,3,4,Friday,1,Spring
EUR/USD,2015-03-06,1.1034,1.1034,1.085222,1.103205,USD,1.13630115,1138.49652795,0.03309614999999999,1.103205,1108.7210249999998,0.0,0.0,1.103205,1103.205,0.0,2015,3,4,Friday,1,Spring
EUR/GBP,2015-03-06,0.7234,0.7238,0.71813,0.72342,GBP,0.7451226,746.5622057999999,0.021702600000000016,0.72342,727.0371,0.0,0.0,0.72342,723.42,0.0,2015,3,4,Friday,1,Spring
EUR/USD,2015-03-09,1.084563,1.091,1.083776,1.084599,USD,1.1171369700000002,1119.2953220100003,0.03253797000000014,1.084599,1090.021995,0.0,0.0,1.084599,1084.5990000000002,0.0,2015,3,0,Monday,1,Spring
EUR/JPY,2015-03-09,130.897995,131.692993,130.856003,130.931,JPY,134.85893000000002,135119.48269000003,3.9279300000000035,130.931,131585.65500000003,0.0,0.0,130.931,130931.00000000001,0.0,2015,3,0,Monday,1,Spring
EUR/GBP,2015-03-09,0.7202,0.72182,0.71819,0.72003,GBP,0.7416309,743.0637597,0.021600900000000034,0.72003,723.63015,0.0,0.0,0.72003,720.03,0.0,2015,3,0,Monday,1,Spring
EUR/JPY,2015-03-10,131.552002,131.854004,129.759995,131.522003,JPY,135.46766309,135729.39187597,3.94566008999999,131.522003,132179.61301500004,0.0,0.0,131.522003,131522.00300000003,0.0,2015,3,1,Tuesday,1,Spring
EUR/USD,2015-03-10,1.083576,1.083705,1.07059,1.083341,USD,1.1158412300000002,1117.9970785900002,0.03250023000000013,1.083341,1088.7577050000002,0.0,0.0,1.083341,1083.3410000000001,0.0,2015,3,1,Tuesday,1,Spring
EUR/GBP,2015-03-10,0.7171,0.71762,0.70962,0.7172,GBP,0.7387159999999999,740.1432279999999,0.02151599999999998,0.7172,720.786,0.0,0.0,0.7172,717.1999999999999,0.0,2015,3,1,Tuesday,1,Spring
EUR/USD,2015-03-11,1.070939,1.071455,1.05614,1.07087,USD,1.1029961,1105.1271312999997,0.032126099999999935,1.07087,1076.22435,0.0,0.0,1.07087,1070.87,0.0,2015,3,2,Wednesday,1,Spring
EUR/JPY,2015-03-11,129.626007,129.938004,128.225006,129.600998,JPY,133.48902794,133746.93392602,3.8880299399999956,129.600998,130249.00299000001,0.0,0.0,129.600998,129600.998,0.0,2015,3,2,Wednesday,1,Spring
EUR/GBP,2015-03-11,0.71014,0.7105,0.7014,0.71,GBP,0.7313,732.7129,0.021299999999999986,0.71,713.55,0.0,0.0,0.71,710.0,0.0,2015,3,2,Wednesday,1,Spring
EUR/JPY,2015-03-12,128.089005,128.987,127.667999,128.061005,JPY,131.90283515,132157.67654995,3.8418301499999927,128.061005,128701.31002499998,0.0,0.0,128.061005,128061.00499999999,0.0,2015,3,3,Thursday,1,Spring
EUR/GBP,2015-03-12,0.7062,0.71275,0.7034,0.706,GBP,0.7271799999999999,728.58494,0.021179999999999977,0.706,709.53,0.0,0.0,0.706,706.0,0.0,2015,3,3,Thursday,1,Spring
EUR/USD,2015-03-12,1.054941,1.06815,1.050155,1.054875,USD,1.08652125,1088.62045125,0.0316462500000001,1.054875,1060.149375,0.0,0.0,1.054875,1054.875,0.0,2015,3,3,Thursday,1,Spring
EUR/GBP,2015-03-13,0.7133,0.71692,0.71139,0.71333,GBP,0.7347299,736.1494267,0.021399900000000027,0.71333,716.89665,0.0,0.0,0.71333,713.33,0.0,2015,3,4,Friday,1,Spring
EUR/JPY,2015-03-13,128.869003,128.990005,127.167,128.889999,JPY,132.75669897,133013.19006801,3.8666999700000133,128.889999,129534.44899499998,0.0,0.0,128.889999,128889.99899999998,0.0,2015,3,4,Friday,1,Spring
EUR/USD,2015-03-13,1.062598,1.063,1.04863,1.062631,USD,1.09450993,1096.62456569,0.03187892999999997,1.062631,1067.9441550000001,0.0,0.0,1.062631,1062.631,0.0,2015,3,4,Friday,1,Spring
EUR/USD,2015-03-16,1.048449,1.0614,1.048449,1.048163,USD,1.07960789,1081.69373437,0.03144488999999995,1.048163,1053.4038150000001,0.0,0.0,1.048163,1048.163,0.0,2015,3,0,Monday,1,Spring
EUR/GBP,2015-03-16,0.71059,0.71621,0.71059,0.7103,GBP,0.7316090000000001,733.022497,0.021309000000000022,0.7103,713.8515000000001,0.0,0.0,0.7103,710.3000000000001,0.0,2015,3,0,Monday,1,Spring
EUR/JPY,2015-03-16,127.223,128.600006,127.208,127.18,JPY,130.99540000000002,131248.48820000002,3.815400000000011,127.18,127815.9,0.0,0.0,127.18,127180.0,0.0,2015,3,0,Monday,1,Spring
EUR/GBP,2015-03-17,0.71307,0.72145,0.71186,0.7131,GBP,0.734493,735.912069,0.021392999999999995,0.7131,716.6655,0.0,0.0,0.7131,713.0999999999999,0.0,2015,3,1,Tuesday,1,Spring
EUR/USD,2015-03-17,1.057284,1.0649,1.055298,1.057295,USD,1.0890138500000002,1091.1178670500003,0.031718850000000076,1.057295,1062.5814750000002,0.0,0.0,1.057295,1057.295,0.0,2015,3,1,Tuesday,1,Spring
EUR/JPY,2015-03-17,128.289993,129.128006,128.080002,128.309998,JPY,132.15929794000002,132414.63483602,3.8492999400000087,128.309998,128951.54799,0.0,0.0,128.309998,128309.998,0.0,2015,3,1,Tuesday,1,Spring
EUR/JPY,2015-03-18,128.503006,128.815002,128.259995,128.546005,JPY,132.40238515000001,132658.19169995002,3.856380150000007,128.546005,129188.735025,0.0,0.0,128.546005,128546.005,0.0,2015,3,2,Wednesday,1,Spring
EUR/USD,2015-03-18,1.059591,1.0646,1.05805,1.059805,USD,1.0915991500000002,1093.7081619500002,0.031794150000000077,1.059805,1065.104025,0.0,0.0,1.059805,1059.805,0.0,2015,3,2,Wednesday,1,Spring
EUR/GBP,2015-03-18,0.71824,0.7253,0.71695,0.71828,GBP,0.7398284,741.2577772000001,0.021548400000000023,0.71828,721.8714,0.0,0.0,0.71828,718.28,0.0,2015,3,2,Wednesday,1,Spring
EUR/USD,2015-03-19,1.084399,1.091405,1.062141,1.084999,USD,1.11754897,1119.7081180100001,0.03254997000000004,1.084999,1090.423995,0.0,0.0,1.084999,1084.999,0.0,2015,3,3,Thursday,1,Spring
EUR/JPY,2015-03-19,130.197998,130.727997,128.386993,130.257004,JPY,134.16471411999999,134423.92555796,3.90771011999999,130.257004,130908.28902,0.0,0.0,130.257004,130257.004,0.0,2015,3,3,Thursday,1,Spring
EUR/GBP,2015-03-19,0.72484,0.7273,0.7154,0.7251,GBP,0.746853,748.295949,0.021753000000000022,0.7251,728.7255,0.0,0.0,0.7251,725.1,0.0,2015,3,3,Thursday,1,Spring
EUR/USD,2015-03-20,1.06727,1.08149,1.06572,1.066894,USD,1.0989008200000001,1101.02393906,0.0320068200000001,1.066894,1072.22847,0.0,0.0,1.066894,1066.894,0.0,2015,3,4,Friday,1,Spring
EUR/JPY,2015-03-20,128.854004,130.473007,128.710007,128.820999,JPY,132.68562897,132941.98275801,3.86462997000001,128.820999,129465.103995,0.0,0.0,128.820999,128820.999,0.0,2015,3,4,Friday,1,Spring
EUR/GBP,2015-03-20,0.7228,0.72645,0.7224,0.72276,GBP,0.7444428,745.8810923999999,0.021682800000000002,0.72276,726.3738,0.0,0.0,0.72276,722.76,0.0,2015,3,4,Friday,1,Spring
EUR/USD,2015-03-23,1.082603,1.09437,1.07695,1.082661,USD,1.11514083,1117.29532539,0.03247982999999999,1.082661,1088.074305,0.0,0.0,1.082661,1082.661,0.0,2015,3,0,Monday,1,Spring
EUR/GBP,2015-03-23,0.72433,0.73303,0.72277,0.72422,GBP,0.7459466,747.3877978,0.02172660000000004,0.72422,727.8411,0.0,0.0,0.72422,724.22,0.0,2015,3,0,Monday,1,Spring
EUR/JPY,2015-03-23,129.876999,130.927002,129.302994,129.889008,JPY,133.78567823999998,134044.15736592,3.8966702399999917,129.889008,130538.45304,0.0,0.0,129.889008,129889.00799999999,0.0,2015,3,0,Monday,1,Spring
EUR/GBP,2015-03-24,0.73191,0.73708,0.7303,0.73212,GBP,0.7540836,755.5405188,0.021963599999999972,0.73212,735.7806,0.0,0.0,0.73212,732.12,0.0,2015,3,1,Tuesday,1,Spring
EUR/JPY,2015-03-24,131.044006,131.5,130.350998,131.082993,JPY,135.01548279,135276.33794606998,3.9324897900000053,131.082993,131738.407965,0.0,0.0,131.082993,131082.993,0.0,2015,3,1,Tuesday,1,Spring
EUR/USD,2015-03-24,1.094799,1.103,1.089331,1.094499,USD,1.1273339700000002,1129.5120230100001,0.03283497000000013,1.094499,1099.971495,0.0,0.0,1.094499,1094.499,0.0,2015,3,1,Tuesday,1,Spring
EUR/USD,2015-03-25,1.09106,1.101297,1.091,1.090203,USD,1.12290909,1125.0785939700002,0.03270609000000002,1.090203,1095.654015,0.0,0.0,1.090203,1090.203,0.0,2015,3,2,Wednesday,1,Spring
EUR/JPY,2015-03-25,130.621002,131.380005,130.600998,130.613998,JPY,134.53241794000002,134792.33979602,3.918419940000007,130.613998,131267.06799,0.0,0.0,130.613998,130613.998,0.0,2015,3,2,Wednesday,1,Spring
EUR/GBP,2015-03-25,0.7351,0.73835,0.73433,0.73502,GBP,0.7570706,758.5332898,0.02205060000000003,0.73502,738.6951,0.0,0.0,0.73502,735.02,0.0,2015,3,2,Wednesday,1,Spring
